citizen_id,claim_count,days_since_claim,amount,hour,day_of_week,frequency_score,is_suspended,is_blacklisted,is_fraud
736908736432,2,143,5000,8,2,0.013986013986013986,0,0,0
727864192806,5,86,3000,13,2,0.05813953488372093,1,0,0
860217156839,4,159,5000,11,4,0.025157232704402517,0,0,0
728451027181,3,105,2000,8,2,0.02857142857142857,0,0,0
180678728236,0,74,2000,10,1,0.0,0,0,0
870420888607,2,154,2000,12,2,0.012987012987012988,0,1,0
698491625870,4,177,3000,9,2,0.022598870056497175,0,0,0
661942815208,4,172,5000,16,0,0.023255813953488372,0,0,0
769236889864,1,37,2000,12,4,0.02702702702702703,0,0,0
573010701847,5,144,5000,18,1,0.034722222222222224,0,0,0
612798614220,4,138,2000,13,4,0.028985507246376812,0,0,0
870451159021,3,75,5000,15,4,0.04,0,0,0
625527250016,2,144,3000,8,0,0.013888888888888888,0,0,0
335752376510,5,114,5000,10,0,0.043859649122807015,0,1,0
920069241057,3,107,3000,11,1,0.028037383177570093,0,0,0
735796521336,1,123,2000,11,4,0.008130081300813009,0,1,0
937678931940,3,44,3000,13,4,0.06818181818181818,0,0,0
889104685300,1,130,3000,8,3,0.007692307692307693,1,0,0
407098391389,1,79,5000,8,4,0.012658227848101266,0,0,0
682439333044,3,167,2000,11,4,0.017964071856287425,0,0,0
181459345387,0,86,5000,13,3,0.0,0,0,0
643929945798,3,43,5000,10,0,0.06976744186046512,0,0,0
160498264467,1,31,5000,15,3,0.03225806451612903,0,0,0
994197081004,3,111,3000,18,4,0.02702702702702703,1,0,0
112019682556,5,98,3000,9,3,0.05102040816326531,0,0,0
184858153591,3,177,5000,9,1,0.01694915254237288,0,0,0
302110823637,0,51,5000,8,5,0.0,0,0,0
333165014872,1,98,5000,16,0,0.01020408163265306,0,0,0
353019878159,1,84,3000,16,5,0.011904761904761904,0,0,0
261280083818,0,124,5000,16,3,0.0,0,0,0
712652891533,4,173,5000,12,1,0.023121387283236993,0,0,0
298842361577,1,118,2000,17,1,0.00847457627118644,0,0,0
263872576980,2,120,5000,12,4,0.016666666666666666,0,0,0
311452805377,2,107,3000,12,1,0.018691588785046728,0,0,0
996436468171,1,85,5000,12,0,0.011764705882352941,0,0,0
577505416896,2,39,3000,9,1,0.05128205128205128,0,0,0
331849580407,4,50,2000,18,1,0.08,0,0,0
786845783897,4,125,2000,11,0,0.032,0,0,0
606465468277,1,69,5000,13,4,0.014492753623188406,0,0,0
858760080881,3,147,2000,9,0,0.02040816326530612,0,0,0
128586800985,5,79,2000,9,3,0.06329113924050633,0,0,0
633036614360,3,57,3000,9,2,0.05263157894736842,0,0,0
299270190052,5,34,5000,11,3,0.14705882352941177,0,0,0
798265597185,5,153,2000,12,1,0.032679738562091505,1,0,0
907445825449,4,112,2000,13,0,0.03571428571428571,1,0,0
903583910721,0,85,2000,13,5,0.0,0,0,0
844934980940,3,82,2000,10,2,0.036585365853658534,0,0,0
920725945283,5,50,3000,8,0,0.1,0,0,0
816231918743,0,51,5000,17,4,0.0,0,0,0
285221185720,5,133,3000,8,3,0.03759398496240601,0,0,0
198357301964,4,130,3000,13,4,0.03076923076923077,0,0,0
183605757463,2,119,5000,17,1,0.01680672268907563,0,0,0
443986820245,5,150,3000,14,5,0.03333333333333333,0,0,0
565974007593,1,115,5000,14,5,0.008695652173913044,0,0,0
248358321207,0,52,3000,14,3,0.0,0,0,0
268785873254,6,0,5000,21,5,6.0,0,0,1
134962945215,2,172,3000,9,2,0.011627906976744186,0,0,0
478370557777,0,134,5000,17,1,0.0,0,0,0
524895304483,0,64,3000,12,1,0.0,0,0,0
622823607445,8,5,2000,13,5,1.6,0,0,1
355222612641,2,44,3000,9,3,0.045454545454545456,0,0,0
222752646243,2,136,2000,12,4,0.014705882352941176,0,0,0
206135677483,0,97,2000,14,1,0.0,1,0,0
102648646067,4,72,5000,12,5,0.05555555555555555,0,0,0
306013876025,3,74,2000,9,0,0.04054054054054054,0,0,0
925302223265,2,151,5000,16,1,0.013245033112582781,0,0,0
894598721916,1,35,3000,15,3,0.02857142857142857,0,0,0
899036110177,2,160,2000,16,2,0.0125,0,0,0
721010824977,3,111,3000,14,2,0.02702702702702703,0,0,0
335829274875,5,166,5000,13,1,0.030120481927710843,0,0,0
538695015240,0,139,5000,16,4,0.0,0,0,0
993671046454,2,78,3000,10,2,0.02564102564102564,0,0,0
894598721916,0,35,3000,14,3,0.0,0,0,0
239383756902,5,54,3000,14,0,0.09259259259259259,0,0,0
884370021197,2,155,3000,17,0,0.012903225806451613,0,0,0
742447346951,1,152,5000,15,3,0.006578947368421052,0,0,0
807832914464,1,69,2000,12,1,0.014492753623188406,0,0,0
818904064672,5,52,2000,16,2,0.09615384615384616,0,0,0
473121692343,3,136,3000,11,4,0.022058823529411766,0,0,0
847881974836,0,95,3000,14,3,0.0,0,0,0
440455121751,5,102,3000,12,4,0.049019607843137254,0,1,0
874018776355,2,111,5000,17,0,0.018018018018018018,0,0,0
381078237102,2,142,3000,10,1,0.014084507042253521,0,0,0
334962233826,0,54,2000,15,0,0.0,0,0,0
558038754326,0,156,2000,13,2,0.0,0,0,0
761994388808,1,68,3000,18,2,0.014705882352941176,0,0,0
316494160986,4,57,3000,14,1,0.07017543859649122,0,0,0
215363919327,1,49,3000,14,5,0.02040816326530612,1,0,0
187096975389,0,54,3000,8,0,0.0,0,0,0
329950312391,0,114,5000,13,2,0.0,0,0,0
127631967262,4,114,2000,16,4,0.03508771929824561,0,0,0
705972415424,1,156,3000,9,0,0.00641025641025641,0,0,0
410758834887,5,79,2000,18,0,0.06329113924050633,0,0,0
975648926659,4,77,2000,11,2,0.05194805194805195,0,0,0
965801167600,2,164,5000,17,1,0.012195121951219513,0,0,0
409190759533,0,159,3000,9,5,0.0,0,0,0
628830253399,4,132,3000,14,1,0.030303030303030304,0,0,0
104822694504,3,145,2000,9,4,0.020689655172413793,0,1,0
281107441204,3,111,5000,8,4,0.02702702702702703,0,0,0
833298715127,0,125,5000,14,3,0.0,0,0,0
707177369127,2,70,2000,10,2,0.02857142857142857,0,0,0
539077802959,4,42,5000,17,0,0.09523809523809523,0,0,0
640435586260,2,173,5000,17,1,0.011560693641618497,0,1,0
763126732167,0,89,2000,8,2,0.0,0,0,0
384545875069,0,110,2000,15,3,0.0,0,0,0
433312851235,0,44,3000,18,5,0.0,0,0,0
315713858725,0,35,2000,9,3,0.0,0,0,0
259479406405,2,174,5000,8,0,0.011494252873563218,0,0,0
453159042505,5,63,2000,16,4,0.07936507936507936,0,0,0
513984109213,0,128,3000,17,0,0.0,0,0,0
639286647353,2,79,5000,15,0,0.02531645569620253,0,0,0
255101589017,5,49,2000,18,4,0.10204081632653061,0,1,0
553900311735,1,90,5000,17,4,0.011111111111111112,1,0,0
715663355360,3,98,3000,16,4,0.030612244897959183,1,0,0
398416611450,3,89,3000,11,2,0.033707865168539325,0,0,0
137212274331,1,107,3000,12,2,0.009345794392523364,0,0,0
945343079716,3,160,5000,9,0,0.01875,0,0,0
319762051518,0,104,2000,17,0,0.0,0,0,0
293349178103,1,54,2000,12,0,0.018518518518518517,0,0,0
105348725348,5,146,2000,12,2,0.03424657534246575,0,0,0
773800406000,5,133,2000,15,4,0.03759398496240601,0,0,0
282914747643,0,123,2000,14,0,0.0,0,0,0
547426485801,3,49,2000,14,2,0.061224489795918366,1,0,0
488569049507,3,71,3000,17,1,0.04225352112676056,0,0,0
758983365096,1,142,5000,8,1,0.007042253521126761,0,0,0
666645241360,0,129,2000,10,4,0.0,0,0,0
932840012553,0,131,2000,17,4,0.0,0,0,0
612711340160,2,87,5000,9,3,0.022988505747126436,0,0,0
261280083818,3,44,5000,16,0,0.06818181818181818,0,0,0
350255450918,3,47,3000,8,0,0.06382978723404255,0,0,0
383323461143,2,135,2000,10,2,0.014814814814814815,1,0,0
778210532139,5,163,2000,16,2,0.03067484662576687,0,0,0
513984109213,2,139,3000,15,1,0.014388489208633094,0,0,0
723113312251,3,172,3000,11,5,0.01744186046511628,0,0,0
650107703557,2,35,5000,14,3,0.05714285714285714,0,0,0
419623293122,5,179,3000,11,4,0.027932960893854747,0,0,0
200884608624,1,80,2000,10,4,0.0125,0,0,0
832947512832,0,52,5000,13,4,0.0,0,1,0
264308238765,5,88,5000,14,4,0.056818181818181816,0,0,0
984628522179,5,150,2000,13,1,0.03333333333333333,0,0,0
435125190538,4,30,5000,18,5,0.13333333333333333,1,0,0
763472628377,0,176,3000,13,3,0.0,0,0,0
106354538158,2,161,3000,14,4,0.012422360248447204,0,0,0
351998197832,2,68,2000,9,4,0.029411764705882353,0,0,0
170267162655,5,135,3000,12,2,0.037037037037037035,1,0,0
929043431711,1,32,5000,13,4,0.03125,0,0,0
544456045643,4,125,2000,15,4,0.032,0,0,0
406363209741,2,165,3000,15,4,0.012121212121212121,0,0,0
414694154870,0,52,3000,11,4,0.0,0,0,0
634727629460,0,99,2000,8,4,0.0,0,0,0
215388968967,3,167,5000,17,1,0.017964071856287425,0,0,0
971897776220,5,85,3000,14,1,0.058823529411764705,0,0,0
102648646067,3,93,5000,12,2,0.03225806451612903,0,0,0
649033931965,1,123,2000,16,0,0.008130081300813009,0,0,0
492994809624,5,34,2000,18,3,0.14705882352941177,0,0,0
646818313016,5,141,5000,18,4,0.03546099290780142,0,0,0
418724864992,1,64,3000,16,0,0.015625,0,0,0
582130525953,5,142,2000,14,2,0.035211267605633804,0,0,0
988311555113,1,50,3000,17,0,0.02,1,0,0
229359126323,0,30,2000,9,2,0.0,0,0,0
410965100371,3,30,2000,9,1,0.1,0,0,0
276618257630,4,49,2000,9,1,0.08163265306122448,1,0,0
103810245052,3,82,5000,17,4,0.036585365853658534,1,0,0
265686200721,2,93,5000,8,2,0.021505376344086023,0,0,0
660454804637,4,124,3000,11,0,0.03225806451612903,0,0,0
725801255493,4,122,3000,10,5,0.03278688524590164,0,0,0
271095437067,0,137,3000,17,3,0.0,1,0,0
758768338330,0,114,3000,11,1,0.0,0,0,0
490084124109,2,78,5000,10,4,0.02564102564102564,0,0,0
632661610909,3,180,3000,8,2,0.016666666666666666,1,0,0
907502723462,4,65,3000,17,2,0.06153846153846154,0,0,0
152539451580,2,80,5000,12,1,0.025,0,0,0
595633892542,0,140,3000,8,2,0.0,0,0,0
256103789132,1,136,5000,13,0,0.007352941176470588,0,0,0
105225231706,0,113,3000,8,4,0.0,0,0,0
618044307505,5,105,5000,18,1,0.047619047619047616,0,0,0
362368284734,4,43,2000,17,3,0.09302325581395349,0,0,0
475114408997,4,46,5000,15,3,0.08695652173913043,0,0,0
245933104211,3,162,5000,17,1,0.018518518518518517,0,1,0
793688473551,3,85,2000,9,1,0.03529411764705882,1,0,0
787154555819,2,53,5000,16,3,0.03773584905660377,0,0,0
239066908818,4,102,5000,11,0,0.0392156862745098,0,0,0
518717466301,5,139,3000,16,1,0.03597122302158273,0,0,0
708499674210,0,120,5000,18,5,0.0,0,0,0
539077802959,1,49,5000,8,3,0.02040816326530612,0,0,0
757305555141,2,83,5000,12,5,0.024096385542168676,0,0,0
762776129074,3,43,2000,13,4,0.06976744186046512,0,0,0
316868149390,5,166,2000,16,3,0.030120481927710843,0,0,0
216881296324,4,173,2000,18,0,0.023121387283236993,0,0,0
323621157065,3,141,3000,16,1,0.02127659574468085,0,0,0
358582915075,1,124,5000,10,0,0.008064516129032258,0,0,0
472790198259,9,4,5000,14,6,2.25,0,0,1
748474139509,3,141,2000,10,3,0.02127659574468085,0,0,0
181239219175,2,104,2000,16,3,0.019230769230769232,1,0,0
850788425518,5,47,3000,9,3,0.10638297872340426,0,0,0
518775955325,4,179,2000,17,2,0.0223463687150838,0,0,0
106354538158,2,158,3000,13,1,0.012658227848101266,0,0,0
127631967262,2,180,2000,14,2,0.011111111111111112,0,0,0
920507162457,2,69,3000,14,3,0.028985507246376812,0,0,0
904119301764,4,167,2000,10,4,0.023952095808383235,0,0,0
383358678660,5,74,3000,12,2,0.06756756756756757,0,0,0
465722482903,5,128,5000,15,0,0.0390625,0,0,0
506086538812,3,81,5000,11,0,0.037037037037037035,0,0,0
783513798833,1,160,3000,9,4,0.00625,0,1,0
222224391187,5,123,3000,18,4,0.04065040650406504,0,0,0
144736781975,4,146,2000,10,3,0.0273972602739726,0,0,0
768227927459,0,165,5000,12,0,0.0,0,0,0
653870114372,2,52,3000,10,2,0.038461538461538464,0,1,0
700573376912,4,130,2000,16,1,0.03076923076923077,0,0,0
163747016232,5,151,2000,10,5,0.033112582781456956,0,0,0
681295194361,5,152,3000,13,5,0.03289473684210526,0,0,0
226538237735,1,176,3000,15,0,0.005681818181818182,0,0,0
403916383394,8,2,3000,1,0,4.0,1,0,1
565447290904,1,51,2000,13,3,0.0196078431372549,0,0,0
182149123254,5,96,5000,14,0,0.052083333333333336,0,0,0
557412290030,1,36,2000,13,1,0.027777777777777776,0,0,0
940469474972,3,158,3000,17,1,0.0189873417721519,0,0,0
353150752575,5,92,2000,12,2,0.05434782608695652,1,0,0
571355218372,3,150,2000,15,0,0.02,0,0,0
520224121208,3,115,2000,10,3,0.02608695652173913,0,0,0
639284707297,5,113,5000,14,0,0.04424778761061947,0,0,0
901791557765,3,74,3000,11,1,0.04054054054054054,0,0,0
814368875526,4,131,5000,14,4,0.030534351145038167,0,0,0
424156673795,3,163,3000,11,1,0.018404907975460124,0,0,0
275022022143,3,79,5000,9,3,0.0379746835443038,1,0,0
833328771974,3,157,3000,16,1,0.01910828025477707,0,0,0
304604195265,0,95,3000,16,5,0.0,0,0,0
690341604607,4,36,2000,8,4,0.1111111111111111,0,0,0
375596483474,1,173,5000,18,3,0.005780346820809248,0,0,0
444495318387,5,179,3000,8,4,0.027932960893854747,0,0,0
899505899058,0,45,2000,12,2,0.0,0,0,0
996096266913,5,71,2000,8,2,0.07042253521126761,0,0,0
938799628635,1,109,2000,18,4,0.009174311926605505,0,0,0
939491319981,5,58,3000,11,2,0.08620689655172414,0,0,0
341937254362,3,132,5000,14,3,0.022727272727272728,0,0,0
531314830077,0,69,5000,15,1,0.0,0,0,0
260203892325,3,54,3000,14,4,0.05555555555555555,1,0,0
350255450918,4,42,3000,10,4,0.09523809523809523,0,0,0
673071611389,7,1,5000,11,3,7.0,0,0,1
671161932554,1,73,5000,18,0,0.0136986301369863,0,0,0
464362430463,4,79,3000,11,3,0.05063291139240506,0,0,0
103810245052,1,70,5000,16,2,0.014285714285714285,1,0,0
704112510874,3,139,2000,12,3,0.02158273381294964,1,0,0
763472628377,2,56,3000,12,1,0.03571428571428571,0,0,0
411191385010,4,132,3000,11,0,0.030303030303030304,0,0,0
444495318387,3,163,3000,8,1,0.018404907975460124,0,0,0
300499561572,5,166,5000,17,2,0.030120481927710843,0,0,0
458600245900,3,136,3000,18,2,0.022058823529411766,0,0,0
707177369127,0,128,2000,13,3,0.0,0,0,0
549981461313,0,159,5000,8,4,0.0,1,0,0
347078665127,4,162,2000,9,0,0.024691358024691357,0,0,0
188527468198,1,81,5000,13,0,0.012345679012345678,0,1,0
896902514932,0,143,2000,12,1,0.0,0,0,0
350255450918,4,88,3000,8,0,0.045454545454545456,0,0,0
146577451171,2,124,2000,12,1,0.016129032258064516,0,0,0
740527822704,1,30,5000,10,0,0.03333333333333333,0,0,0
534927166137,1,37,3000,11,0,0.02702702702702703,0,0,0
362368284734,1,98,2000,17,1,0.01020408163265306,0,0,0
604647455856,3,120,5000,18,1,0.025,0,0,0
860017417147,4,102,3000,8,4,0.0392156862745098,0,0,0
730915194016,5,31,3000,13,3,0.16129032258064516,1,0,0
553539880499,1,79,3000,14,0,0.012658227848101266,1,0,0
346280593475,5,136,2000,13,0,0.03676470588235294,0,0,0
583215141949,3,101,5000,16,0,0.0297029702970297,0,0,0
436615329783,5,159,3000,15,1,0.031446540880503145,0,0,0
740517128462,3,126,2000,10,1,0.023809523809523808,1,0,0
954207371681,1,98,5000,9,5,0.01020408163265306,0,0,0
516679719164,3,72,3000,13,2,0.041666666666666664,0,0,0
836099392338,1,147,5000,8,4,0.006802721088435374,0,0,0
539779516118,2,171,3000,11,0,0.011695906432748537,0,0,0
216881296324,2,133,2000,10,5,0.015037593984962405,0,0,0
464362430463,1,59,3000,14,3,0.01694915254237288,0,0,0
435125190538,4,54,5000,9,0,0.07407407407407407,1,0,0
248149105458,3,95,3000,9,3,0.031578947368421054,0,0,0
428401347315,0,112,2000,13,5,0.0,1,0,0
419244240984,4,76,5000,12,2,0.05263157894736842,1,0,0
728453456937,1,136,5000,11,2,0.007352941176470588,0,0,0
829890376062,5,34,2000,17,1,0.14705882352941177,0,0,0
903622125941,0,93,5000,12,2,0.0,0,0,0
142517961908,4,148,2000,12,1,0.02702702702702703,0,0,0
248531615953,0,107,5000,11,2,0.0,0,0,0
353150752575,2,110,2000,10,5,0.01818181818181818,1,0,0
978735806949,4,165,3000,10,1,0.024242424242424242,0,0,0
667992275050,5,178,3000,10,0,0.028089887640449437,0,0,0
954030337105,3,66,3000,18,3,0.045454545454545456,0,0,0
448051317242,5,60,3000,8,5,0.08333333333333333,0,1,0
180678728236,3,155,2000,12,0,0.01935483870967742,0,0,0
615571238833,4,163,5000,11,3,0.024539877300613498,1,0,0
961878804799,0,156,5000,17,4,0.0,0,0,0
409884691325,0,77,5000,14,3,0.0,0,0,0
639284707297,2,102,5000,17,2,0.0196078431372549,0,0,0
646026919465,5,154,3000,15,0,0.032467532467532464,0,0,0
438423380896,5,168,5000,18,2,0.02976190476190476,0,0,0
724829597107,2,132,3000,12,1,0.015151515151515152,0,0,0
269441104424,5,110,5000,10,3,0.045454545454545456,1,0,0
941447732157,3,179,2000,8,0,0.01675977653631285,0,0,0
174274466951,1,137,5000,8,2,0.0072992700729927005,1,0,0
434931031907,5,114,2000,15,3,0.043859649122807015,0,0,0
763126732167,3,170,2000,13,1,0.01764705882352941,0,0,0
763472628377,4,95,3000,12,2,0.042105263157894736,0,0,0
342233292075,1,36,3000,10,1,0.027777777777777776,0,0,0
285655492134,5,54,2000,10,2,0.09259259259259259,0,0,0
911480558882,1,159,5000,12,3,0.006289308176100629,0,0,0
609793727593,1,82,5000,11,2,0.012195121951219513,0,0,0
865812197707,4,63,3000,16,4,0.06349206349206349,0,0,0
409884691325,4,105,5000,15,4,0.0380952380952381,0,0,0
817712138342,0,155,2000,10,2,0.0,0,0,0
489944262956,0,133,5000,17,3,0.0,0,0,0
793005943566,4,148,5000,18,0,0.02702702702702703,0,0,0
963177885654,9,5,2000,6,4,1.8,0,0,1
758041333331,3,126,5000,9,2,0.023809523809523808,0,0,0
204384413549,5,57,2000,9,1,0.08771929824561403,0,0,0
528884679717,2,39,3000,13,0,0.05128205128205128,0,0,0
554996506166,0,138,3000,14,0,0.0,0,0,0
427191372390,5,40,5000,15,2,0.125,0,0,0
597930779842,0,73,3000,8,3,0.0,0,0,0
743380702849,1,156,5000,12,1,0.00641025641025641,0,0,0
694816838065,3,150,5000,15,0,0.02,0,1,0
682871147829,2,179,5000,11,4,0.0111731843575419,0,0,0
666645241360,4,80,2000,9,5,0.05,0,0,0
121270891088,3,74,5000,13,0,0.04054054054054054,0,0,0
506869212381,6,0,2000,5,0,6.0,0,0,1
577505416896,4,173,3000,16,2,0.023121387283236993,0,0,0
149659527547,1,59,2000,14,1,0.01694915254237288,0,1,0
419244240984,3,170,5000,15,2,0.01764705882352941,1,0,0
562916039185,3,145,2000,17,4,0.020689655172413793,0,0,0
893329781667,1,140,5000,13,5,0.007142857142857143,0,0,0
293990585603,7,4,5000,8,5,1.75,0,1,1
576709419734,3,40,5000,11,3,0.075,0,1,0
419982875683,1,139,3000,10,2,0.007194244604316547,0,0,0
963103583856,0,90,3000,14,4,0.0,0,0,0
661942815208,4,79,5000,9,0,0.05063291139240506,0,0,0
789046552394,2,70,5000,15,2,0.02857142857142857,0,0,0
972338239202,2,95,2000,15,0,0.021052631578947368,0,0,0
474559100800,5,108,3000,17,3,0.046296296296296294,0,0,0
996436468171,4,110,5000,16,5,0.03636363636363636,0,0,0
492382296955,4,142,3000,12,4,0.028169014084507043,0,0,0
431637733599,2,173,3000,15,2,0.011560693641618497,0,0,0
957157592687,2,98,2000,15,3,0.02040816326530612,0,0,0
177589856134,1,61,2000,13,2,0.01639344262295082,0,0,0
410758834887,2,103,2000,12,1,0.019417475728155338,0,0,0
362566888591,1,92,5000,16,4,0.010869565217391304,0,0,0
439886659937,0,101,2000,18,1,0.0,0,0,0
311452805377,5,156,3000,15,1,0.03205128205128205,0,0,0
834575570631,5,115,2000,13,3,0.043478260869565216,0,0,0
229359126323,2,117,2000,11,1,0.017094017094017096,0,0,0
212923867281,0,35,2000,16,2,0.0,0,0,0
281107441204,5,35,5000,18,2,0.14285714285714285,0,0,0
558184358475,5,127,2000,10,2,0.03937007874015748,0,0,0
311816765703,5,130,3000,9,4,0.038461538461538464,0,0,0
836120845517,5,149,5000,13,4,0.03355704697986577,0,0,0
581178911364,9,5,5000,5,0,1.8,0,0,1
319982639193,4,165,2000,15,1,0.024242424242424242,0,0,0
987207807663,2,57,3000,16,3,0.03508771929824561,1,0,0
816580453912,4,63,2000,10,4,0.06349206349206349,0,0,0
860533959365,1,178,5000,18,2,0.0056179775280898875,0,0,0
655025750506,0,98,2000,14,5,0.0,0,0,0
303303397034,5,121,2000,18,3,0.04132231404958678,0,0,0
342162455637,3,55,2000,15,2,0.05454545454545454,0,0,0
706532270883,1,61,3000,10,0,0.01639344262295082,0,0,0
581299074614,0,62,3000,14,4,0.0,0,0,0
966074788223,3,148,3000,17,3,0.02027027027027027,0,0,0
842911686298,0,139,2000,13,1,0.0,1,0,0
881261739404,2,97,2000,10,4,0.020618556701030927,0,1,0
298170742459,5,156,2000,11,1,0.03205128205128205,0,0,0
786622158834,4,179,2000,8,2,0.0223463687150838,0,0,0
836120845517,0,115,5000,12,1,0.0,0,0,0
306013876025,3,42,2000,9,4,0.07142857142857142,0,0,0
515364424680,1,101,2000,14,2,0.009900990099009901,1,0,0
115210272459,4,150,2000,11,2,0.02666666666666667,0,0,0
736908736432,1,41,5000,16,2,0.024390243902439025,0,0,0
554996506166,2,71,3000,12,0,0.028169014084507043,0,0,0
740560560862,4,172,2000,12,0,0.023255813953488372,0,0,0
534827464817,5,31,5000,8,3,0.16129032258064516,0,0,0
621714346650,2,73,2000,12,3,0.0273972602739726,0,0,0
350255450918,4,42,3000,8,0,0.09523809523809523,0,0,0
451010332094,2,160,3000,10,5,0.0125,1,0,0
932351740105,1,56,3000,12,0,0.017857142857142856,0,0,0
564104712787,0,63,5000,15,4,0.0,0,0,0
872203816139,1,124,5000,11,3,0.008064516129032258,0,0,0
473232986924,1,137,5000,14,2,0.0072992700729927005,0,0,0
362436145956,3,64,3000,17,3,0.046875,1,0,0
699513660284,6,3,5000,16,3,2.0,0,0,1
797005355649,5,90,3000,14,4,0.05555555555555555,0,0,0
567417436586,5,45,3000,12,2,0.1111111111111111,0,0,0
785458497189,4,126,3000,13,3,0.031746031746031744,0,0,0
362368284734,5,94,2000,10,5,0.05319148936170213,0,0,0
177771198779,2,178,5000,11,1,0.011235955056179775,0,0,0
364107108594,5,61,3000,15,4,0.08196721311475409,0,0,0
763455523487,5,56,3000,8,1,0.08928571428571429,0,0,0
837045243901,2,153,5000,16,1,0.013071895424836602,0,0,0
669615975267,7,5,3000,18,5,1.4,1,0,1
611230444211,4,64,2000,10,4,0.0625,0,0,0
112845996639,1,71,3000,8,3,0.014084507042253521,0,0,0
191423535706,4,89,3000,15,0,0.0449438202247191,0,0,0
449436236999,4,41,3000,14,0,0.0975609756097561,0,0,0
129894697289,5,174,2000,17,4,0.028735632183908046,1,0,0
226538237735,1,62,3000,15,3,0.016129032258064516,0,0,0
159490650991,4,46,5000,13,2,0.08695652173913043,0,0,0
452329361555,0,74,3000,17,4,0.0,0,0,0
683529336820,4,139,5000,16,1,0.02877697841726619,1,0,0
326909573382,4,90,5000,9,0,0.044444444444444446,0,0,0
710233194590,0,135,5000,9,1,0.0,0,0,0
534927166137,2,30,3000,10,3,0.06666666666666667,0,0,0
421084622948,1,96,5000,14,3,0.010416666666666666,0,0,0
220160446364,5,51,3000,8,4,0.09803921568627451,0,1,0
353019878159,2,31,3000,9,3,0.06451612903225806,0,0,0
815947452009,3,79,3000,10,4,0.0379746835443038,0,0,0
317173398401,3,61,5000,11,4,0.04918032786885246,0,0,0
694139496858,5,102,2000,16,1,0.049019607843137254,0,0,0
204384413549,0,103,2000,13,5,0.0,0,0,0
365545299431,5,105,3000,17,1,0.047619047619047616,0,1,0
291032894602,0,95,2000,15,4,0.0,0,0,0
558491612254,2,137,5000,12,1,0.014598540145985401,0,0,0
539023325255,1,142,5000,18,2,0.007042253521126761,0,0,0
739499973508,0,56,5000,16,3,0.0,0,0,0
990085121085,1,71,3000,13,3,0.014084507042253521,0,0,0
455948737337,3,113,5000,16,1,0.02654867256637168,0,0,0
449436236999,0,141,3000,14,0,0.0,0,0,0
280617294679,4,70,5000,16,1,0.05714285714285714,0,0,0
850788425518,8,2,3000,16,5,4.0,0,0,1
864150094781,4,57,2000,15,3,0.07017543859649122,0,0,0
757822503118,4,82,5000,9,3,0.04878048780487805,1,0,0
792110513437,3,140,3000,8,3,0.02142857142857143,0,0,0
241130554994,5,126,3000,8,2,0.03968253968253968,0,0,0
280617294679,5,35,5000,9,3,0.14285714285714285,0,0,0
537985867503,3,90,5000,12,2,0.03333333333333333,0,0,0
509511652078,2,135,3000,13,4,0.014814814814814815,0,0,0
265167115952,1,122,5000,13,5,0.00819672131147541,0,0,0
888281897632,8,2,2000,20,3,4.0,0,0,1
308702048955,1,149,3000,10,1,0.006711409395973154,0,0,0
468276874209,1,33,2000,8,4,0.030303030303030304,0,0,0
725801255493,3,104,3000,14,3,0.028846153846153848,0,0,0
605294279160,3,68,3000,13,4,0.04411764705882353,0,0,0
300178990303,1,95,2000,8,1,0.010526315789473684,0,0,0
666539226787,1,83,5000,17,2,0.012048192771084338,0,0,0
587396349757,5,117,2000,8,1,0.042735042735042736,0,0,0
563443951276,3,64,5000,11,4,0.046875,0,0,0
939491319981,0,164,3000,13,0,0.0,0,0,0
515265495276,5,81,5000,8,0,0.06172839506172839,0,1,0
691194761587,1,166,5000,18,3,0.006024096385542169,0,0,0
881735634075,0,33,2000,8,1,0.0,0,0,0
191659781897,1,144,3000,9,5,0.006944444444444444,0,0,0
734590370285,0,158,5000,17,1,0.0,0,0,0
136942830843,2,87,3000,10,0,0.022988505747126436,0,0,0
921010819175,3,80,2000,17,3,0.0375,0,0,0
920507162457,3,98,3000,14,4,0.030612244897959183,0,0,0
666539226787,0,130,5000,14,4,0.0,0,0,0
309258607290,3,133,2000,11,2,0.022556390977443608,0,0,0
300951429102,0,170,2000,17,5,0.0,0,0,0
203198507107,3,30,2000,15,0,0.1,0,0,0
712652891533,5,64,5000,8,3,0.078125,0,0,0
718818398016,2,84,3000,13,0,0.023809523809523808,0,0,0
205464480016,0,108,5000,18,3,0.0,0,0,0
821975277851,3,123,2000,14,0,0.024390243902439025,0,0,0
944801608089,4,37,3000,10,2,0.10810810810810811,0,0,0
986473629584,1,129,5000,16,4,0.007751937984496124,0,0,0
502423398718,7,0,3000,16,2,7.0,0,0,1
251113059084,5,138,3000,12,1,0.036231884057971016,0,0,0
191205144732,5,144,2000,10,4,0.034722222222222224,0,0,0
983034844604,0,124,5000,17,0,0.0,1,0,0
844915720502,5,116,5000,13,2,0.04310344827586207,0,0,0
362520073719,7,3,5000,13,3,2.3333333333333335,0,0,1
114449533338,0,118,3000,11,5,0.0,0,0,0
376696049839,0,117,2000,13,0,0.0,0,0,0
247853418347,4,56,3000,14,4,0.07142857142857142,1,0,0
362520073719,6,0,5000,16,3,6.0,0,0,1
247853418347,0,174,3000,16,1,0.0,1,0,0
